sale_id,sale_date,product_name,category,quantity,unit_price,total_amount,payment_method,status
S-20260112-00943,2026-01-12,Ägg 12-pack,Dairy,2,39.9,79.8,card,completed
S-20260112-01193,12/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260112-02420,12/01/2026,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260112-01994,12/01/2026,Glass,Frozen,1,39.9,39.9,card,completed
S-20260112-02388,2026-01-12,Tandkräm,Personal Care,2,26.91,53.82,card,done
S-20260112-01609,2026-01-12,Chips 275g,Snacks,1,29.9,,card,completed
S-20260112-01510,2026-01-12,Tonfisk burk,Pantry,2,23.65,47.3,card,completed
S-20260112-01589,2026-01-12,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260112-01648,2026-01-12,Ägg 12-pack,Dairy,3,35.91,107.73,swish,completed
S-20260112-00124,2026-01-12,Ris 1kg,Pantry,1,29.9,29.9,card,refunded
S-20260112-00837,12/01/2026,Ägg 12-pack,Dairy,3,39.9,119.7,card,completed
S-20260112-01323,2026-01-12,Kaffe 500g,Beverages,3,73.4,220.2,card,completed
S-20260112-00407,12/01/2026,Gurka,Produce,1,19.9,19.9,cash,completed
S-20260112-02518,12/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260112-01396,12/01/2026,Tomater,Produce,2,39.9,79.8,card,completed
S-20260112-01778,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260112-00498,2026-01-12,Ägg 12-pack,Dairy,1,37.9,37.9,cash,completed
S-20260112-01770,2026-01-12,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260112-00343,2026-01-12,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260112-01963,2026-01-12,Toalettpapper 8-pack,Household,3,53.91,161.73,card,completed
S-20260112-00300,2026-01-12,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260112-02177,2026-01-12,Cigaretter,Tobacco,1,71.1,71.1,card,completed
S-20260112-02646,12/01/2026,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260112-01742,2026-01-12,Chips 275g,Snacks,2,28.4,56.8,card,completed
S-20260112-01406,2026-01-12,Te 20-pack,Beverages,1,34.9,,card,completed
S-20260112-02155,2026-01-12,Mjölk 1L,Dairy,1,16.06,16.06,card,completed
S-20260112-00221,2026-01-12,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260112-01279,2026-01-12,Tvättmedel,Household,1,79.9,79.9,card,Complete
S-20260112-01287,2026-01-12,Tomater,Produce,1,39.9,39.9,cash,completed
S-20260112-00450,2026-01-12,Smör 500g,Dairy,1,49.9,49.9,cash,completed
S-20260112-02316,2026-01-12,Gurka,Produce,1,19.9,19.9,swish,completed
S-20260112-00085,2026-01-12,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260112-02109,2026-01-12,Bröd Limpa,Bakery,1,26.91,26.91,card,completed
S-20260112-00622,2026-01-12,Glass,Frozen,1,39.9,39.9,card,completed
S-20260112-00267,2026-01-12,Tonfisk burk,Pantry,2,22.41,44.82,swish,completed
S-20260112-01943,2026-01-12,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260112-00291,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260112-01235,12/01/2026,Mjölk 1L,Dairy,2,18.9,37.8,swish,completed
S-20260112-00760,2026-01-12,Krossade tomater,Pantry,2,14.9,29.8,card,completed
S-20260112-00417,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260112-00473,2026-01-12,Tonfisk burk,Pantry,1,21.16,21.16,card,Complete
S-20260112-01565,2026-01-12,Smör 500g,Dairy,3,49.9,149.7,card,completed
S-20260112-01037,2026-01-12,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260112-02194,12/01/2026,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260112-02575,12/01/2026,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260112-02566,2026-01-12,Tvättmedel,Household,1,71.91,71.91,card,completed
S-20260112-01011,2026-01-12,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-02593,2026-01-12,Chips 275g,Snacks,2,29.9,59.8,card,completed
S-20260112-02444,12/01/2026,Äpplen,Produce,2,31.41,,card,completed
S-20260112-02651,2026-01-12,Mineralvatten 0.5L,Beverages,1,15.65,15.65,swish,completed
S-20260112-01098,12/01/2026,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260112-00279,2026-01-12,Frysta ärtor,frozen,2,24.9,49.8,swish,completed
S-20260112-01588,2026-01-12,Äpplen,Produce,1,34.9,34.9,cash,completed
S-20260112-00938,2026-01-12,Chokladkaka,Snacks,3,24.9,74.7,card,completed
S-20260112-02017,2026-01-12,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260112-01147,2026-01-12,Diskmedel,Household,2,25.41,50.82,card,completed
S-20260112-00019,2026-01-12,Tandkräm,Personal Care,1,25.41,25.41,card,completed
S-20260112-00614,2026-01-12,Chokladkaka,Snacks,1,24.9,24.9,swish,completed
S-20260112-00644,12/01/2026,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260112-01835,2026-01-12,Schampo,Personal Care,3,49.9,149.7,card,completed
S-20260112-01944,2026-01-12,Pasta 500g,Pantry,2,19.9,39.8,card,Complete
S-20260112-00802,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-02160,2026-01-12,Schampo,Personal Care,2,49.9,99.8,swish,completed
S-20260112-02274,12/01/2026,Läsk 1.5L,Beverages,2,24.9,49.8,card,completed
S-20260112-01290,12/01/2026,Krossade tomater,Pantry,1,12.66,12.66,card,completed
S-20260112-02013,12/01/2026,Tvättmedel,Household,3,79.9,239.7,card,completed
S-20260112-00945,2026-01-12,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-00677,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-01751,2026-01-12,Glass,Frozen,1,39.9,39.9,card,cancelled
S-20260112-01886,2026-01-12,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260112-01957,12/01/2026,Frysta ärtor,Frozen,2,24.9,49.8,card,refunded
S-20260112-01561,2026-01-12,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260112-00220,2026-01-12,Chips 275g,Snacks,3,29.9,89.7,card,completed
S-20260112-00602,12/01/2026,Godis påse,Snacks,1,19.9,19.9,swish,completed
S-20260112-01001,12/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,cash,completed
S-20260112-01341,2026-01-12,Bananer,Produce,1,29.9,29.9,card,completed
S-20260112-00304,2026-01-12,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260112-01968,12/01/2026,Tonfisk burk,Pantry,1,24.9,24.9,cash,completed
S-20260112-02023,2026-01-12,Glass,Frozen,4,39.9,159.6,card,completed
S-20260112-00782,2026-01-12,Krossade tomater,Pantry,1,14.9,14.9,swish,completed
S-20260112-01897,2026-01-12,Krossade tomater,Pantry,2,15.65,31.3,card,completed
S-20260112-02233,2026-01-12,Bananer,Produce,3,29.9,89.7,card,completed
S-20260112-00345,12/01/2026,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260112-01869,12/01/2026,Te 20-pack,Beverages,1,34.9,34.9,cash,completed
S-20260112-00783,2026-01-12,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260112-00648,2026-01-12,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260112-02336,12/01/2026,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260112-02482,2026-01-12,Ägg 12-pack,Dairy,3,39.9,119.7,cash,completed
S-20260112-01491,2026-01-12,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260112-01094,2026-01-12,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260112-00991,2026-01-12,Ägg 12-pack,Dairy,2,39.9,79.8,swish,completed
S-20260112-01187,2026-01-12,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260112-01738,2026-01-12,Tonfisk burk,Pantry,1,24.9,24.9,swish,completed
S-20260112-02249,2026-01-12,Ägg 12-pack,Dairy,2,35.91,71.82,card,completed
S-20260112-00193,2026-01-12,Äpplen,Produce,3,34.9,104.7,swish,completed
S-20260112-00175,2026-01-12,Kaffe 500g,Beverages,2,69.9,139.8,cash,completed
S-20260112-01024,12/01/2026,Tvättmedel,Household,5,79.9,,card,completed
S-20260112-01272,12/01/2026,Chokladkaka,Snacks,3,23.65,70.95,card,completed
S-20260112-01741,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260112-02104,2026-01-12,Gurka,Produce,2,19.9,39.8,card,completed
S-20260112-00867,2026-01-12,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260112-00669,2026-01-12,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260112-00129,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-00341,2026-01-12,Diskmedel,Household,1,29.9,29.9,swish,completed
S-20260112-02626,2026-01-12,Tandkräm,Personal Care,4,29.9,119.6,cash,completed
S-20260112-02171,2026-01-12,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260112-01190,12/01/2026,Kaffe 500g,Beverages,2,69.9,139.8,card,done
S-20260112-00308,2026-01-12,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260112-00638,2026-01-12,Läsk 1.5L,Beverages,1,23.65,23.65,card,refunded
S-20260112-00384,2026-01-12,Te 20-pack,Beverages,3,29.66,88.98,card,completed
S-20260112-02235,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260112-02466,12/01/2026,Gurka,Produce,1,19.9,19.9,swish,completed
S-20260112-00931,2026-01-12,Te 20-pack,Beverages,1,34.9,34.9,swish,completed
S-20260112-00178,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-00427,2026-01-12,Bananer,Produce,1,29.9,,card,completed
S-20260112-02572,2026-01-12,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260112-01978,2026-01-12,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260112-02435,2026-01-12,Diskmedel,Household,4,29.9,119.6,card,completed
S-20260112-02522,12/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260112-00185,12/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260112-01531,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260112-02156,2026-01-12,Bananer,Produce,1,29.9,29.9,card,completed
S-20260112-01855,2026-01-12,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260112-01232,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,cash,completed
S-20260112-01243,2026-01-12,Mineralvatten 0.5L,Beverages,2,12.66,,card,completed
S-20260112-00953,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-02602,2026-01-12,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260112-02032,2026-01-12,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260112-00490,2026-01-12,Te 20-pack,Beverages,3,34.9,104.7,card,completed
S-20260112-00890,2026-01-12,Schampo,Personal Care,1,49.9,49.9,cash,completed
S-20260112-01012,12/01/2026,Diskmedel,Household,5,29.9,149.5,card,completed
S-20260112-00971,12/01/2026,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260112-02402,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260112-01162,2026-01-12,Godis påse,Snacks,1,18.9,18.9,card,completed
S-20260112-01863,12/01/2026,Ägg 12-pack,Dairy,1,37.9,37.9,swish,completed
S-20260112-01675,12/01/2026,Ägg 12-pack,Dairy,2,39.9,79.8,swish,completed
S-20260112-01484,12/01/2026,Ris 1kg,Pantry,1,29.9,29.9,card,Complete
S-20260112-00119,2026-01-12,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260112-02481,12/01/2026,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260112-00282,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260112-02363,12/01/2026,Te 20-pack,Beverages,1,33.15,33.15,card,completed
S-20260112-02521,2026-01-12,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260112-02065,2026-01-12,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,done
S-20260112-02485,2026-01-12,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260112-02107,2026-01-12,Glass,Frozen,3,39.9,119.7,swish,completed
S-20260112-00908,2026-01-12,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260112-01262,12/01/2026,Äpplen,produce,2,34.9,69.8,card,completed
S-20260112-01895,2026-01-12,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260112-00367,12/01/2026,Ris 1kg,Pantry,4,29.9,119.6,swish,completed
S-20260112-01533,12/01/2026,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260112-00556,12/01/2026,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-02512,12/01/2026,Äpplen,Produce,2,34.9,69.8,swish,done
S-20260112-01847,12/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260112-00930,2026-01-12,Krossade tomater,Pantry,1,12.66,12.66,card,completed
S-20260112-01451,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,Complete
S-20260112-00204,2026-01-12,Läsk 1.5L,Beverages,3,23.65,70.95,card,completed
S-20260112-02439,12/01/2026,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260112-01908,2026-01-12,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260112-00121,12/01/2026,Glass,Frozen,3,39.9,119.7,swish,completed
S-20260112-00284,12/01/2026,Ägg 12-pack,Dairy,1,39.9,39.9,card,cancelled
S-20260112-00576,2026-01-12,Äpplen,Produce,3,34.9,104.7,card,completed
S-20260112-01964,2026-01-12,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260112-01719,12/01/2026,Frysta ärtor,Frozen,5,24.9,124.5,card,completed
S-20260112-01603,2026-01-12,Godis påse,Snacks,1,19.9,19.9,swish,refunded
S-20260112-00276,2026-01-12,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260112-01118,2026-01-12,Bröd Limpa,Bakery,3,29.9,89.7,card,completed
S-20260112-00257,2026-01-12,Ägg 12-pack,Dairy,4,39.9,159.6,swish,refunded
S-20260112-00361,12/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,cash,completed
S-20260112-00605,2026-01-12,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260112-00962,2026-01-12,Toalettpapper 8-pack,Household,2,53.91,107.82,swish,completed
S-20260112-01711,12/01/2026,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260112-00630,2026-01-12,Chips 275g,Snacks,1,29.9,29.9,cash,completed
S-20260112-01937,12/01/2026,Tandkräm,Personal Care,1,29.9,29.9,swish,completed
S-20260112-01748,2026-01-12,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260112-01092,2026-01-12,Mineralvatten 0.5L,Beverages,2,12.66,25.32,swish,completed
S-20260112-00287,2026-01-12,Chips 275g,Snacks,1,29.9,29.9,swish,completed
S-20260112-02264,12/01/2026,Ris 1kg,Pantry,1,29.9,29.9,cash,completed
S-20260112-01468,12/01/2026,Mjölk 1L,Dairy,1,18.9,18.9,cash,completed
S-20260112-02346,2026-01-12,Pasta 500g,Pantry,2,21.89,43.78,card,done
S-20260112-01065,2026-01-12,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260112-00424,12/01/2026,Pasta 500g,Pantry,1,16.91,16.91,cash,completed
S-20260112-02046,2026-01-12,Tomater,Produce,2,39.9,79.8,card,completed
S-20260112-01423,12/01/2026,Äpplen,Produce,1,34.9,34.9,swish,completed
S-20260112-02562,12/01/2026,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260112-00163,2026-01-12,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260112-00066,2026-01-12,Mjölk 1L,Dairy,1,18.9,18.9,cash,completed
S-20260112-01862,2026-01-12,Ris 1kg,Pantry,2,29.9,59.8,card,Complete
S-20260112-02115,2026-01-12,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260112-00743,12/01/2026,Bananer,Produce,2,29.9,59.8,swish,completed
S-20260112-01357,2026-01-12,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260112-00904,2026-01-12,Tonfisk burk,Pantry,2,23.65,47.3,card,completed
S-20260112-00231,12/01/2026,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260112-02246,12/01/2026,Tvättmedel,Household,1,83.9,83.9,card,completed
S-20260112-00891,2026-01-12,Mjölk 1L,Dairy,2,20.79,41.58,card,completed
S-20260112-01338,2026-01-12,Tomater,Produce,2,39.9,79.8,swish,completed
S-20260112-01698,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-02228,2026-01-12,Glass,Frozen,2,39.9,79.8,card,completed
S-20260112-01503,2026-01-12,Kaffe 500g,Beverages,1,69.9,69.9,cash,completed
S-20260112-01875,2026-01-12,Kaffe 500g,Beverages,2,69.9,139.8,swish,completed
S-20260112-01211,2026-01-12,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260112-00375,2026-01-12,Krossade tomater,Pantry,1,14.15,14.15,card,completed
S-20260112-01653,12/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260112-01725,2026-01-12,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260112-01591,12/01/2026,Ägg 12-pack,Dairy,2,39.9,79.8,cash,completed
S-20260112-00298,12/01/2026,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260112-00599,2026-01-12,Bröd Limpa,Bakery,1,29.9,29.9,swish,completed
S-20260112-02446,2026-01-12,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260112-00752,2026-01-12,Frysta ärtor,Frozen,4,24.9,99.6,card,completed
S-20260112-00100,12/01/2026,Tomater,Produce,1,35.91,35.91,swish,completed
S-20260112-01935,12/01/2026,Bröd Limpa,Bakery,2,29.9,59.8,cash,completed
S-20260112-01352,12/01/2026,Diskmedel,Household,2,29.9,59.8,card,completed
S-20260112-00737,2026-01-12,Te 20-pack,Beverages,1,34.9,34.9,cash,completed
S-20260112-01042,2026-01-12,Krossade tomater,Pantry,2,14.9,29.8,swish,completed
S-20260112-01400,2026-01-12,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260112-00530,2026-01-12,Bröd Limpa,Bakery,3,29.9,89.7,cash,completed
S-20260112-01399,2026-01-12,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260112-02537,12/01/2026,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260112-01365,2026-01-12,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260112-00637,2026-01-12,Ris 1kg,Pantry,1,29.9,29.9,cash,completed
S-20260112-02339,12/01/2026,Tvättmedel,Household,1,75.91,75.91,card,completed
S-20260112-00186,12/01/2026,Ris 1kg,Pantry,2,26.91,53.82,card,completed
S-20260112-01573,2026-01-12,Kaffe 500g,Beverages,2,66.41,132.82,cash,completed
S-20260112-00862,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260112-01106,12/01/2026,Tomater,Produce,1,39.9,39.9,cash,completed
S-20260112-00924,2026-01-12,Mjölk 1L,Dairy,2,18.9,37.8,cash,refunded
S-20260112-01554,2026-01-12,Ris 1kg,Pantry,3,29.9,89.7,card,refunded
S-20260112-01090,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,cash,completed
S-20260112-02011,2026-01-12,Pasta 500g,Pantry,1,19.9,19.9,swish,completed
S-20260112-01006,2026-01-12,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260112-00512,2026-01-12,Kaffe 500g,Beverages,1,69.9,69.9,cash,completed
S-20260112-01810,12/01/2026,Diskmedel,Household,1,29.9,29.9,card,Complete
S-20260112-01282,12/01/2026,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260112-01579,12/01/2026,Te 20-pack,Beverages,2,34.9,69.8,cash,completed
S-20260112-02222,12/01/2026,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260112-00608,2026-01-12,Pasta 500g,Pantry,1,19.9,19.9,card,done
S-20260112-01179,12/01/2026,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260112-00562,2026-01-12,Schampo,Personal Care,1,44.91,44.91,card,cancelled
S-20260112-00152,2026-01-12,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260112-01764,2026-01-12,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260112-00382,2026-01-12,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260112-01252,12/01/2026,Mjölk 1L,Dairy,1,17.01,17.01,swish,completed
S-20260112-00732,12/01/2026,Bröd Limpa,Bakery,3,29.9,89.7,card,completed
S-20260112-01054,2026-01-12,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260112-02501,2026-01-12,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260112-02422,2026-01-12,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260112-00024,2026-01-12,Smör 500g,Dairy,1,44.91,44.91,card,completed
S-20260112-00159,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-02476,2026-01-12,Ägg 12-pack,Dairy,3,39.9,119.7,card,completed
S-20260112-01205,2026-01-12,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-00332,2026-01-12,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260112-01129,12/01/2026,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260112-02541,12/01/2026,Äpplen,produce,2,34.9,69.8,swish,completed
S-20260112-01942,2026-01-12,Ris 1kg,Pantry,1,32.89,32.89,cash,completed
S-20260112-00445,2026-01-12,Pasta 500g,Pantry,3,18.9,56.7,cash,completed
S-20260112-02606,12/01/2026,Godis påse,Snacks,1,19.9,19.9,card,refunded
S-20260112-01627,12/01/2026,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260112-01002,12/01/2026,Krossade tomater,Pantry,1,14.9,14.9,cash,completed
S-20260112-00643,2026-01-12,Toalettpapper 8-pack,Household,1,59.9,59.9,card,Complete
S-20260112-01408,2026-01-12,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260112-00312,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-00352,2026-01-12,Bananer,Produce,2,28.4,56.8,card,completed
S-20260112-00549,12/01/2026,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-01919,2026-01-12,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260112-01513,12/01/2026,Tonfisk burk,Pantry,4,24.9,99.6,card,completed
S-20260112-01273,2026-01-12,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260112-02287,2026-01-12,Bröd Limpa,Bakery,5,29.9,149.5,swish,completed
S-20260112-00307,2026-01-12,Diskmedel,Household,1,32.89,32.89,card,completed
S-20260112-00288,2026-01-12,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260112-00695,2026-01-12,Äpplen,Produce,1,29.66,29.66,swish,completed
S-20260112-00309,12/01/2026,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260112-00631,2026-01-12,Chips 275g,Snacks,2,29.9,59.8,card,completed
S-20260112-02176,2026-01-12,Frysta ärtor,Frozen,3,24.9,74.7,card,completed
S-20260112-02431,2026-01-12,Frysta ärtor,Frozen,2,21.16,42.32,swish,completed
S-20260112-02397,2026-01-12,Ägg 12-pack,Dairy,1,43.89,43.89,card,completed
S-20260112-02000,2026-01-12,Ägg 12-pack,Dairy,1,41.9,41.9,card,completed
S-20260112-01732,12/01/2026,Pasta 500g,Pantry,2,21.89,43.78,card,completed
S-20260112-02440,2026-01-12,Diskmedel,Household,1,29.9,29.9,swish,completed
S-20260112-01269,2026-01-12,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260112-01836,2026-01-12,Kaffe 500g,Beverages,2,73.4,146.8,card,completed
S-20260112-00979,2026-01-12,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-01559,2026-01-12,Bananer,Produce,2,29.9,59.8,card,completed
S-20260112-01081,2026-01-12,Bröd Limpa,Bakery,2,29.9,59.8,swish,completed
S-20260112-02609,2026-01-12,Mjölk 1L,dairy,2,18.9,37.8,card,completed
S-20260112-02399,2026-01-12,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260112-00014,2026-01-12,Mjölk 1L,Dairy,1,18.9,18.9,swish,completed
S-20260112-00874,2026-01-12,Chokladkaka,Snacks,1,24.9,24.9,card,refunded
S-20260112-01101,12/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-00809,2026-01-12,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260112-01595,2026-01-12,Diskmedel,Household,2,28.4,56.8,card,completed
S-20260112-00515,12/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260112-02138,2026-01-12,Glass,Frozen,2,35.91,71.82,card,completed
S-20260112-00410,12/01/2026,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260112-01076,2026-01-12,Tomater,Produce,1,39.9,39.9,card,completed
S-20260112-00314,2026-01-12,Toalettpapper 8-pack,Household,4,59.9,239.6,card,completed
S-20260112-02087,2026-01-12,Tomater,produce,1,39.9,39.9,card,completed
S-20260112-01949,12/01/2026,Frysta ärtor,Frozen,1,22.41,22.41,card,completed
S-20260112-01967,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-01733,12/01/2026,Tvättmedel,Household,1,71.91,71.91,card,completed
S-20260112-02617,2026-01-12,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260112-01729,12/01/2026,Kaffe 500g,Beverages,3,69.9,209.7,swish,completed
S-20260112-00383,2026-01-12,Mjölk 1L,Dairy,2,18.9,37.8,card,cancelled
S-20260112-01850,2026-01-12,Bananer,Produce,2,29.9,59.8,card,completed
S-20260112-01840,2026-01-12,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260112-00912,12/01/2026,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260112-01667,2026-01-12,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260112-02127,2026-01-12,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260112-00860,2026-01-12,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260112-01175,2026-01-12,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260112-00840,2026-01-12,Frysta ärtor,Frozen,2,24.9,49.8,card,completed
S-20260112-00264,2026-01-12,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260112-01069,2026-01-12,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260112-02355,2026-01-12,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260112-02239,2026-01-12,Tvättmedel,Household,1,71.91,71.91,cash,completed
S-20260112-00416,2026-01-12,Pasta 500g,pantry,1,19.9,19.9,card,completed
S-20260112-00223,2026-01-12,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260112-00359,2026-01-12,Toalettpapper 8-pack,Household,4,50.91,203.64,card,completed
S-20260112-01772,2026-01-12,Äpplen,Produce,2,34.9,69.8,card,completed
