sale_id,sale_date,product_name,category,quantity,unit_price,total_amount,payment_method,status
S-20260114-02016,2026-01-14,Frysta ärtor,Frozen,1,21.16,21.16,card,completed
S-20260114-00926,2026-01-14,Chips 275g,Snacks,1,29.9,29.9,cash,completed
S-20260114-00679,14/01/2026,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260114-00753,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260114-01656,2026-01-14,Pasta 500g,Pantry,1,19.9,19.9,swish,completed
S-20260114-00060,2026-01-14,Mineralvatten 0.5L,Beverages,1,14.9,14.9,swish,completed
S-20260114-00483,2026-01-14,Mineralvatten 0.5L,Beverages,1,14.9,14.9,cash,completed
S-20260114-00586,14/01/2026,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260114-01010,2026-01-14,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260114-00074,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,swish,completed
S-20260114-01861,14/01/2026,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260114-00163,14/01/2026,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260114-02021,2026-01-14,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-00562,2026-01-14,Mjölk 1L,Dairy,1,18.9,18.9,swish,done
S-20260114-00693,14/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260114-01770,2026-01-14,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260114-01605,14/01/2026,Bananer,Produce,3,28.4,85.2,card,completed
S-20260114-01526,2026-01-14,Kaffe 500g,Beverages,2,66.41,132.82,card,completed
S-20260114-00046,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,cash,completed
S-20260114-01872,2026-01-14,Schampo,Personal Care,1,44.91,44.91,card,completed
S-20260114-01271,14/01/2026,Ris 1kg,Pantry,5,29.9,149.5,card,completed
S-20260114-01341,2026-01-14,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260114-00589,2026-01-14,Mjölk 1L,Dairy,2,17.95,35.9,card,completed
S-20260114-00077,2026-01-14,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260114-02001,2026-01-14,Tvättmedel,Household,1,79.9,79.9,cash,completed
S-20260114-01478,2026-01-14,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260114-01240,14/01/2026,Chokladkaka,Snacks,1,24.9,24.9,swish,completed
S-20260114-00528,14/01/2026,Frysta ärtor,Frozen,2,23.65,47.3,card,completed
S-20260114-01246,14/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260114-00433,2026-01-14,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-00882,14/01/2026,Tvättmedel,household,2,79.9,159.8,cash,completed
S-20260114-00031,2026-01-14,Tomater,Produce,2,39.9,79.8,swish,done
S-20260114-01747,2026-01-14,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260114-01579,2026-01-14,Krossade tomater,Pantry,3,14.9,44.7,cash,completed
S-20260114-01103,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260114-00758,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260114-01111,2026-01-14,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260114-01968,2026-01-14,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260114-00553,2026-01-14,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260114-01617,14/01/2026,Äpplen,Produce,1,34.9,34.9,cash,completed
S-20260114-01780,2026-01-14,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-00675,2026-01-14,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260114-00412,2026-01-14,Smör 500g,Dairy,2,49.9,99.8,card,Complete
S-20260114-01640,2026-01-14,Läsk 1.5L,Beverages,4,24.9,99.6,cash,completed
S-20260114-00345,14/01/2026,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260114-00045,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,card,refunded
S-20260114-01338,14/01/2026,Läsk 1.5L,Beverages,2,24.9,49.8,swish,refunded
S-20260114-00835,2026-01-14,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260114-00169,2026-01-14,Bröd Limpa,Bakery,1,29.9,29.9,swish,completed
S-20260114-00304,2026-01-14,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260114-01551,14/01/2026,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260114-00472,14/01/2026,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260114-00353,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,swish,completed
S-20260114-02010,2026-01-14,Ägg 12-pack,Dairy,5,39.9,199.5,card,completed
S-20260114-01339,2026-01-14,Tandkräm,Personal Care,1,29.9,29.9,swish,cancelled
S-20260114-02007,2026-01-14,Gurka,Produce,3,19.9,59.7,card,completed
S-20260114-01053,14/01/2026,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260114-01660,2026-01-14,Pasta 500g,Pantry,1,20.89,20.89,card,completed
S-20260114-00454,2026-01-14,Tonfisk burk,Pantry,3,24.9,74.7,cash,completed
S-20260114-01613,2026-01-14,Chips 275g,Snacks,2,26.91,53.82,card,completed
S-20260114-01284,2026-01-14,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260114-01661,14/01/2026,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260114-00383,2026-01-14,Tvättmedel,Household,5,79.9,399.5,swish,completed
S-20260114-00354,2026-01-14,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260114-01940,2026-01-14,Tandkräm,Personal Care,1,26.91,26.91,swish,completed
S-20260114-01491,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-01076,2026-01-14,Bananer,Produce,2,29.9,59.8,card,completed
S-20260114-00186,2026-01-14,Bröd Limpa,bakery,1,29.9,29.9,card,completed
S-20260114-01685,2026-01-14,Krossade tomater,Pantry,2,14.9,29.8,card,completed
S-20260114-00721,2026-01-14,Frysta ärtor,Frozen,3,24.9,74.7,card,completed
S-20260114-01603,14/01/2026,Diskmedel,Household,2,29.9,59.8,card,completed
S-20260114-01256,2026-01-14,Glass,Frozen,2,39.9,79.8,card,completed
S-20260114-00301,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-00980,14/01/2026,Schampo,personal care,2,49.9,,card,completed
S-20260114-00760,14/01/2026,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260114-00585,2026-01-14,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260114-01667,2026-01-14,Tomater,Produce,1,41.9,41.9,card,completed
S-20260114-01594,14/01/2026,Krossade tomater,Pantry,1,14.9,14.9,swish,completed
S-20260114-02018,2026-01-14,Läsk 1.5L,Beverages,2,24.9,49.8,card,completed
S-20260114-01425,2026-01-14,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260114-01041,2026-01-14,Tomater,Produce,2,39.9,79.8,card,completed
S-20260114-00176,2026-01-14,Äpplen,Produce,2,38.39,76.78,card,completed
S-20260114-00544,2026-01-14,Kaffe 500g,Beverages,2,69.9,139.8,swish,completed
S-20260114-00702,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260114-01543,2026-01-14,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260114-01678,14/01/2026,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260114-00124,14/01/2026,Diskmedel,Household,1,29.9,29.9,cash,completed
S-20260114-00533,2026-01-14,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260114-00395,2026-01-14,Schampo,Personal Care,1,52.4,52.4,card,completed
S-20260114-01054,14/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,done
S-20260114-01932,2026-01-14,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260114-00040,2026-01-14,Godis påse,Snacks,4,19.9,79.6,card,completed
S-20260114-01191,2026-01-14,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260114-01152,2026-01-14,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260114-00332,2026-01-14,Glass,Frozen,2,41.9,83.8,card,completed
S-20260114-02059,2026-01-14,Ägg 12-pack,Dairy,2,39.9,79.8,swish,completed
S-20260114-00409,2026-01-14,Gurka,Produce,2,17.91,35.82,card,completed
S-20260114-00195,14/01/2026,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260114-02013,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260114-01145,2026-01-14,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260114-01786,14/01/2026,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260114-00323,2026-01-14,Tonfisk burk,Pantry,1,24.9,24.9,cash,completed
S-20260114-01248,2026-01-14,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260114-00267,2026-01-14,Äpplen,Produce,1,31.41,31.41,swish,completed
S-20260114-01831,14/01/2026,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260114-01494,14/01/2026,Ägg 12-pack,Dairy,5,39.9,199.5,card,completed
S-20260114-01384,2026-01-14,Tomater,Produce,1,39.9,39.9,swish,completed
S-20260114-00068,14/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260114-01112,2026-01-14,Tandkräm,Personal Care,4,31.39,125.56,card,completed
S-20260114-00737,2026-01-14,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260114-00713,2026-01-14,Frysta ärtor,Frozen,1,24.9,24.9,card,Complete
S-20260114-01456,2026-01-14,Chokladkaka,Snacks,2,22.41,44.82,card,completed
S-20260114-01552,2026-01-14,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260114-01845,14/01/2026,Gurka,Produce,2,19.9,39.8,card,completed
S-20260114-01475,2026-01-14,Schampo,personal care,1,49.9,49.9,card,completed
S-20260114-00515,2026-01-14,Frysta ärtor,Frozen,3,24.9,74.7,cash,refunded
S-20260114-01824,2026-01-14,Tandkräm,Personal Care,1,28.4,28.4,card,completed
S-20260114-01506,14/01/2026,Glass,Frozen,2,39.9,79.8,swish,completed
S-20260114-00479,2026-01-14,Godis påse,Snacks,2,19.9,39.8,swish,completed
S-20260114-01702,2026-01-14,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260114-00747,14/01/2026,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260114-01019,14/01/2026,Toalettpapper 8-pack,Household,2,53.91,107.82,card,completed
S-20260114-01778,2026-01-14,Pasta 500g,Pantry,3,19.9,59.7,card,completed
S-20260114-01481,2026-01-14,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260114-01230,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,swish,completed
S-20260114-01395,2026-01-14,Schampo,Personal Care,1,49.9,49.9,swish,completed
S-20260114-01597,14/01/2026,Tomater,Produce,1,39.9,39.9,swish,Complete
S-20260114-01646,2026-01-14,Kaffe 500g,Beverages,2,62.91,125.82,card,completed
S-20260114-01729,2026-01-14,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260114-01731,2026-01-14,Glass,Frozen,5,39.9,199.5,card,completed
S-20260114-00781,2026-01-14,Cigaretter,Tobacco,2,79.0,158.0,card,completed
S-20260114-00979,14/01/2026,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260114-01282,2026-01-14,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260114-00788,2026-01-14,Bananer,Produce,2,29.9,59.8,swish,Complete
S-20260114-01176,2026-01-14,Frysta ärtor,Frozen,3,24.9,74.7,card,completed
S-20260114-00262,2026-01-14,Schampo,Personal Care,2,44.91,89.82,card,completed
S-20260114-01550,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,cash,completed
S-20260114-01300,2026-01-14,Schampo,Personal Care,4,49.9,199.6,cash,completed
S-20260114-00241,2026-01-14,Toalettpapper 8-pack,Household,1,62.9,62.9,cash,completed
S-20260114-01085,2026-01-14,Frysta ärtor,Frozen,1,24.9,24.9,swish,completed
S-20260114-01623,2026-01-14,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260114-01889,2026-01-14,Tvättmedel,Household,2,79.9,159.8,swish,completed
S-20260114-00556,14/01/2026,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-01135,2026-01-14,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260114-00592,14/01/2026,Läsk 1.5L,Beverages,2,24.9,49.8,card,completed
S-20260114-00366,2026-01-14,Tonfisk burk,Pantry,1,21.16,21.16,card,completed
S-20260114-02027,2026-01-14,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-01293,14/01/2026,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260114-00966,14/01/2026,Mjölk 1L,Dairy,1,19.84,19.84,card,completed
S-20260114-00789,2026-01-14,Chips 275g,Snacks,5,29.9,149.5,card,completed
S-20260114-01291,2026-01-14,Chokladkaka,Snacks,2,24.9,49.8,cash,completed
S-20260114-01376,2026-01-14,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260114-00072,2026-01-14,Bananer,Produce,1,29.9,29.9,card,completed
S-20260114-01034,2026-01-14,Krossade tomater,Pantry,1,14.9,14.9,cash,completed
S-20260114-00260,2026-01-14,Diskmedel,Household,1,29.9,29.9,swish,completed
S-20260114-00052,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,card,done
S-20260114-00199,2026-01-14,Glass,Frozen,1,39.9,39.9,card,completed
S-20260114-01327,2026-01-14,Schampo,Personal Care,2,49.9,99.8,swish,completed
S-20260114-01115,2026-01-14,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260114-00333,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-01436,14/01/2026,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260114-00965,14/01/2026,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260114-00495,2026-01-14,Frysta ärtor,Frozen,4,24.9,99.6,card,completed
S-20260114-01666,2026-01-14,Gurka,Produce,1,19.9,19.9,swish,completed
S-20260114-00319,2026-01-14,Toalettpapper 8-pack,Household,1,56.9,56.9,card,completed
S-20260114-01385,14/01/2026,Te 20-pack,Beverages,1,31.41,31.41,swish,completed
S-20260114-01469,2026-01-14,Bröd Limpa,Bakery,2,29.9,59.8,swish,completed
S-20260114-00949,14/01/2026,Chokladkaka,Snacks,1,24.9,24.9,cash,completed
S-20260114-01375,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260114-00427,2026-01-14,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,refunded
S-20260114-00584,2026-01-14,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260114-00608,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260114-00910,2026-01-14,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260114-02025,2026-01-14,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260114-01044,2026-01-14,Mineralvatten 0.5L,Beverages,4,14.9,59.6,cash,completed
S-20260114-00986,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,swish,completed
S-20260114-00344,2026-01-14,Pasta 500g,Pantry,5,16.91,84.55,card,completed
S-20260114-00520,2026-01-14,Te 20-pack,Beverages,3,34.9,104.7,card,completed
S-20260114-01562,14/01/2026,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260114-00399,14/01/2026,Diskmedel,Household,3,29.9,89.7,card,completed
S-20260114-00612,2026-01-14,Schampo,Personal Care,1,49.9,49.9,swish,completed
S-20260114-00463,2026-01-14,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260114-01236,2026-01-14,Mineralvatten 0.5L,Beverages,3,14.15,42.45,card,completed
S-20260114-00437,2026-01-14,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260114-00193,2026-01-14,Chips 275g,Snacks,2,29.9,59.8,swish,completed
S-20260114-01499,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260114-01794,2026-01-14,Tonfisk burk,Pantry,1,24.9,24.9,cash,completed
S-20260114-00293,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260114-00446,14/01/2026,Godis påse,Snacks,3,19.9,59.7,card,completed
S-20260114-00939,2026-01-14,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260114-00866,2026-01-14,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260114-01869,2026-01-14,Mjölk 1L,Dairy,3,18.9,56.7,card,completed
S-20260114-02045,2026-01-14,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260114-01008,14/01/2026,Bananer,Produce,2,29.9,59.8,card,completed
S-20260114-00142,2026-01-14,Bananer,Produce,2,29.9,59.8,card,completed
S-20260114-00773,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-00003,2026-01-14,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260114-01386,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260114-00340,2026-01-14,Tomater,Produce,3,39.9,119.7,card,Complete
S-20260114-00681,2026-01-14,Schampo,personal care,1,49.9,49.9,card,completed
S-20260114-00266,2026-01-14,Äpplen,Produce,3,34.9,104.7,cash,completed
S-20260114-00377,2026-01-14,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260114-01107,2026-01-14,Krossade tomater,Pantry,3,14.9,44.7,card,completed
S-20260114-00440,14/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,,cash,completed
S-20260114-00272,2026-01-14,Diskmedel,Household,4,29.9,119.6,card,completed
S-20260114-00245,2026-01-14,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260114-00890,2026-01-14,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260114-01675,2026-01-14,Tonfisk burk,Pantry,2,24.9,49.8,card,completed
S-20260114-01305,14/01/2026,Diskmedel,Household,2,29.9,59.8,swish,completed
S-20260114-01002,2026-01-14,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260114-00416,2026-01-14,Bröd Limpa,Bakery,1,28.4,28.4,card,completed
S-20260114-00274,2026-01-14,Tomater,Produce,2,39.9,79.8,card,completed
S-20260114-00782,2026-01-14,Ris 1kg,Pantry,2,29.9,59.8,swish,completed
S-20260114-00251,14/01/2026,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260114-00414,2026-01-14,Bananer,Produce,1,29.9,29.9,swish,completed
S-20260114-01858,2026-01-14,Toalettpapper 8-pack,Household,4,59.9,239.6,card,completed
S-20260114-00311,14/01/2026,Krossade tomater,Pantry,2,14.9,29.8,card,completed
S-20260114-00614,2026-01-14,Pasta 500g,Pantry,1,19.9,19.9,card,done
S-20260114-00977,2026-01-14,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260114-00426,14/01/2026,Frysta ärtor,Frozen,3,24.9,74.7,card,completed
S-20260114-01957,14/01/2026,Bananer,Produce,1,29.9,29.9,card,completed
S-20260114-01620,2026-01-14,Tonfisk burk,Pantry,1,23.65,23.65,swish,completed
S-20260114-01759,14/01/2026,Mjölk 1L,Dairy,2,18.9,37.8,swish,completed
S-20260114-01993,14/01/2026,Ris 1kg,Pantry,1,29.9,29.9,cash,completed
S-20260114-00745,2026-01-14,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260114-01567,2026-01-14,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260114-00766,2026-01-14,Glass,Frozen,2,39.9,79.8,card,completed
S-20260114-00527,2026-01-14,Glass,Frozen,1,35.91,35.91,card,completed
S-20260114-02006,2026-01-14,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260114-00695,2026-01-14,Läsk 1.5L,Beverages,2,24.9,49.8,swish,completed
S-20260114-00183,2026-01-14,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260114-00171,14/01/2026,Tonfisk burk,Pantry,2,24.9,49.8,card,completed
S-20260114-00734,2026-01-14,Chips 275g,Snacks,1,29.9,,card,completed
S-20260114-00631,2026-01-14,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260114-01959,2026-01-14,Pasta 500g,Pantry,5,19.9,99.5,card,completed
S-20260114-01721,2026-01-14,Tomater,Produce,3,39.9,119.7,card,completed
S-20260114-00915,14/01/2026,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260114-01622,2026-01-14,Tvättmedel,Household,3,79.9,239.7,card,completed
S-20260114-00273,2026-01-14,Mineralvatten 0.5L,Beverages,2,13.41,,cash,completed
S-20260114-01616,2026-01-14,Chips 275g,Snacks,2,25.41,50.82,card,completed
S-20260114-00742,14/01/2026,Diskmedel,Household,3,29.9,89.7,card,completed
S-20260114-02026,2026-01-14,Mineralvatten 0.5L,Beverages,2,12.66,25.32,card,completed
S-20260114-00372,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260114-00223,14/01/2026,Äpplen,Produce,1,34.9,34.9,card,refunded
S-20260114-00772,2026-01-14,Ris 1kg,Pantry,5,25.41,127.05,cash,completed
S-20260114-00603,2026-01-14,Glass,Frozen,1,41.9,41.9,card,completed
S-20260114-00833,2026-01-14,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260114-00519,2026-01-14,Krossade tomater,Pantry,2,14.9,29.8,swish,completed
S-20260114-00335,2026-01-14,Mjölk 1L,Dairy,1,18.9,18.9,swish,completed
S-20260114-00746,2026-01-14,Godis påse,Snacks,1,19.9,19.9,cash,completed
S-20260114-01360,2026-01-14,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260114-01101,2026-01-14,Frysta ärtor,Frozen,2,24.9,49.8,card,completed
S-20260114-01836,2026-01-14,Tonfisk burk,Pantry,2,22.41,44.82,card,completed
S-20260114-00016,2026-01-14,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260114-00728,2026-01-14,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260114-00904,2026-01-14,Godis påse,Snacks,1,18.9,18.9,card,completed
S-20260114-01606,2026-01-14,Mjölk 1L,Dairy,3,18.9,56.7,card,done
S-20260114-01757,2026-01-14,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260114-00571,2026-01-14,Bananer,Produce,2,29.9,59.8,card,refunded
S-20260114-00651,2026-01-14,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260114-00974,14/01/2026,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260114-00466,2026-01-14,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260114-01888,2026-01-14,Schampo,personal care,2,49.9,99.8,card,completed
S-20260114-00200,2026-01-14,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260114-01259,2026-01-14,Läsk 1.5L,Beverages,1,22.41,22.41,card,completed
S-20260114-01811,14/01/2026,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260114-01183,2026-01-14,Chokladkaka,Snacks,1,24.9,24.9,card,cancelled
S-20260114-01357,2026-01-14,Bananer,Produce,2,25.41,50.82,card,completed
S-20260114-01023,14/01/2026,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260114-00778,2026-01-14,Bröd Limpa,Bakery,1,29.9,29.9,swish,completed
S-20260114-01462,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260114-01477,14/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260114-01390,2026-01-14,Chokladkaka,Snacks,1,24.9,24.9,swish,completed
S-20260114-01564,2026-01-14,Diskmedel,Household,2,28.4,56.8,card,completed
S-20260114-00652,14/01/2026,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260114-00044,2026-01-14,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260114-00275,14/01/2026,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260114-01772,2026-01-14,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260114-00102,2026-01-14,Toalettpapper 8-pack,Household,1,56.9,56.9,cash,completed
S-20260114-00937,14/01/2026,Bananer,Produce,1,29.9,29.9,card,completed
S-20260114-01926,2026-01-14,Schampo,Personal Care,1,49.9,49.9,swish,done
S-20260114-01113,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-00108,2026-01-14,Mineralvatten 0.5L,Beverages,2,12.66,25.32,card,completed
S-20260114-01197,14/01/2026,Äpplen,Produce,1,34.9,34.9,swish,completed
S-20260114-00498,2026-01-14,Mjölk 1L,Dairy,1,19.84,19.84,card,completed
S-20260114-02058,14/01/2026,Godis påse,Snacks,2,19.9,39.8,card,done
S-20260114-00951,2026-01-14,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260114-00809,14/01/2026,Tvättmedel,Household,5,79.9,399.5,card,completed
S-20260114-01161,2026-01-14,Chips 275g,snacks,4,29.9,119.6,card,completed
S-20260114-01158,2026-01-14,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260114-01353,14/01/2026,Frysta ärtor,Frozen,1,24.9,24.9,swish,completed
S-20260114-01800,2026-01-14,Tandkräm,Personal Care,1,26.91,26.91,card,completed
S-20260114-00638,2026-01-14,Tvättmedel,Household,1,83.9,83.9,swish,completed
S-20260114-00073,2026-01-14,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260114-01971,2026-01-14,Gurka,Produce,1,19.9,19.9,card,completed
S-20260114-01871,2026-01-14,Chips 275g,snacks,1,26.91,26.91,cash,completed
S-20260114-01689,2026-01-14,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260114-00680,14/01/2026,Mineralvatten 0.5L,Beverages,2,14.9,29.8,swish,completed
S-20260114-00482,2026-01-14,Mjölk 1L,Dairy,3,18.9,56.7,card,completed
S-20260114-01118,14/01/2026,Chokladkaka,Snacks,1,24.9,24.9,swish,completed
S-20260114-00507,2026-01-14,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260114-01474,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260114-02023,2026-01-14,Tandkräm,Personal Care,1,29.9,29.9,swish,completed
S-20260114-02062,2026-01-14,Kaffe 500g,Beverages,1,69.9,69.9,cash,completed
S-20260114-00793,14/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260114-01114,2026-01-14,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260114-01631,2026-01-14,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260114-00312,14/01/2026,Chips 275g,Snacks,1,29.9,29.9,swish,completed
S-20260114-01424,14/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260114-00406,14/01/2026,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260114-01826,2026-01-14,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260114-02040,2026-01-14,Bananer,Produce,2,29.9,59.8,card,completed
S-20260114-01878,2026-01-14,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260114-00310,2026-01-14,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260114-00227,2026-01-14,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260114-01771,2026-01-14,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260114-01847,2026-01-14,Ris 1kg,Pantry,1,29.9,29.9,cash,completed
S-20260114-01595,2026-01-14,Diskmedel,Household,1,29.9,,card,completed
