sale_id,sale_date,product_name,category,quantity,unit_price,total_amount,payment_method,status
S-20260115-02377,2026-01-15,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-02608,2026-01-15,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260115-00938,15/01/2026,Smör 500g,Dairy,1,49.9,49.9,swish,refunded
S-20260115-00241,2026-01-15,Bröd Limpa,Bakery,3,29.9,89.7,card,completed
S-20260115-00946,2026-01-15,Smör 500g,Dairy,3,42.41,127.23,card,completed
S-20260115-00583,2026-01-15,Pasta 500g,Pantry,1,21.89,21.89,cash,completed
S-20260115-00942,15/01/2026,Smör 500g,Dairy,1,47.4,47.4,card,completed
S-20260115-00790,2026-01-15,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260115-01487,2026-01-15,Cigaretter,Tobacco,1,67.15,67.15,card,Complete
S-20260115-02568,2026-01-15,Godis påse,Snacks,3,19.9,59.7,swish,completed
S-20260115-00351,2026-01-15,Krossade tomater,Pantry,1,14.15,14.15,swish,completed
S-20260115-02485,2026-01-15,Krossade tomater,Pantry,2,15.65,31.3,card,completed
S-20260115-02309,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-02188,2026-01-15,Ägg 12-pack,Dairy,1,35.91,35.91,card,completed
S-20260115-01901,2026-01-15,Ris 1kg,Pantry,1,28.4,28.4,card,completed
S-20260115-00020,2026-01-15,Diskmedel,Household,2,26.91,53.82,card,Complete
S-20260115-00930,2026-01-15,Ris 1kg,Pantry,2,28.4,56.8,swish,completed
S-20260115-00959,2026-01-15,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-00882,15/01/2026,Mjölk 1L,Dairy,5,20.79,103.95,card,completed
S-20260115-01499,2026-01-15,Chips 275g,Snacks,2,29.9,59.8,card,completed
S-20260115-01019,15/01/2026,Gurka,Produce,1,19.9,19.9,swish,completed
S-20260115-02228,2026-01-15,Chips 275g,Snacks,3,29.9,89.7,card,completed
S-20260115-00756,2026-01-15,Frysta ärtor,Frozen,4,24.9,99.6,card,completed
S-20260115-01420,2026-01-15,Smör 500g,Dairy,2,49.9,99.8,card,done
S-20260115-01508,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-00539,15/01/2026,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260115-02411,2026-01-15,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260115-01616,15/01/2026,Toalettpapper 8-pack,household,1,59.9,59.9,card,completed
S-20260115-02307,2026-01-15,Schampo,Personal Care,1,42.41,42.41,card,completed
S-20260115-00818,2026-01-15,Pasta 500g,Pantry,3,19.9,59.7,card,completed
S-20260115-02435,2026-01-15,Tomater,Produce,1,39.9,39.9,card,cancelled
S-20260115-02210,2026-01-15,Godis påse,Snacks,1,18.9,18.9,card,completed
S-20260115-00730,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260115-01654,2026-01-15,Krossade tomater,Pantry,1,14.9,14.9,cash,completed
S-20260115-01456,2026-01-15,Godis påse,Snacks,1,17.91,17.91,card,completed
S-20260115-00124,2026-01-15,Diskmedel,Household,1,26.91,26.91,cash,completed
S-20260115-00913,15/01/2026,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260115-01701,2026-01-15,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260115-00619,15/01/2026,Krossade tomater,Pantry,2,14.9,29.8,card,completed
S-20260115-00407,2026-01-15,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260115-01296,2026-01-15,Frysta ärtor,Frozen,3,21.16,63.48,card,completed
S-20260115-01476,2026-01-15,Bananer,Produce,1,29.9,29.9,card,completed
S-20260115-01733,2026-01-15,Läsk 1.5L,Beverages,3,23.65,70.95,cash,refunded
S-20260115-00498,15/01/2026,Te 20-pack,Beverages,1,36.65,36.65,card,completed
S-20260115-01845,2026-01-15,Chokladkaka,Snacks,2,23.65,47.3,cash,completed
S-20260115-00343,2026-01-15,Äpplen,Produce,1,34.9,34.9,swish,completed
S-20260115-02045,2026-01-15,Schampo,Personal Care,4,49.9,199.6,card,completed
S-20260115-00300,2026-01-15,Smör 500g,Dairy,1,42.41,42.41,card,completed
S-20260115-01915,15/01/2026,Chokladkaka,snacks,1,23.65,23.65,card,completed
S-20260115-02679,2026-01-15,Te 20-pack,Beverages,2,34.9,69.8,swish,completed
S-20260115-00841,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,cancelled
S-20260115-01114,15/01/2026,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260115-01865,2026-01-15,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260115-02296,15/01/2026,Ris 1kg,Pantry,3,25.41,76.23,card,completed
S-20260115-00221,15/01/2026,Äpplen,Produce,1,29.66,29.66,card,completed
S-20260115-01400,2026-01-15,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260115-02446,2026-01-15,Gurka,Produce,3,17.91,53.73,cash,completed
S-20260115-00450,2026-01-15,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260115-01539,15/01/2026,Cigaretter,Tobacco,1,82.95,82.95,swish,completed
S-20260115-00085,2026-01-15,Tvättmedel,Household,1,79.9,79.9,swish,completed
S-20260115-01223,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-00622,2026-01-15,Krossade tomater,Pantry,2,14.9,29.8,card,completed
S-20260115-00267,15/01/2026,Mjölk 1L,Dairy,2,18.9,37.8,card,done
S-20260115-01729,15/01/2026,Tandkräm,Personal Care,1,28.4,28.4,swish,completed
S-20260115-00291,2026-01-15,Pasta 500g,Pantry,1,18.9,18.9,swish,completed
S-20260115-02065,2026-01-15,Mjölk 1L,Dairy,4,18.9,75.6,card,completed
S-20260115-00875,15/01/2026,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-00417,2026-01-15,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260115-00473,15/01/2026,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260115-01826,2026-01-15,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260115-01727,2026-01-15,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-02234,2026-01-15,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260115-02624,2026-01-15,Chips 275g,Snacks,1,29.9,29.9,swish,completed
S-20260115-00655,2026-01-15,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260115-01772,2026-01-15,Chips 275g,Snacks,3,29.9,89.7,card,completed
S-20260115-01065,2026-01-15,Krossade tomater,pantry,1,14.9,14.9,swish,completed
S-20260115-00344,15/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260115-02491,2026-01-15,Bananer,produce,2,29.9,59.8,card,completed
S-20260115-02701,15/01/2026,Krossade tomater,Pantry,2,12.66,25.32,swish,completed
S-20260115-01205,2026-01-15,Schampo,Personal Care,3,49.9,149.7,card,completed
S-20260115-00279,2026-01-15,Mjölk 1L,Dairy,3,17.01,51.03,card,completed
S-20260115-01103,2026-01-15,Gurka,Produce,4,16.91,67.64,card,refunded
S-20260115-02172,2026-01-15,Tandkräm,Personal Care,1,29.9,29.9,cash,completed
S-20260115-02530,2026-01-15,Te 20-pack,Beverages,1,29.66,29.66,card,completed
S-20260115-01560,15/01/2026,Te 20-pack,Beverages,3,34.9,104.7,swish,completed
S-20260115-00019,15/01/2026,Tonfisk burk,Pantry,3,24.9,74.7,card,completed
S-20260115-00614,2026-01-15,Cigaretter,Tobacco,2,79.0,158.0,card,completed
S-20260115-00644,15/01/2026,Cigaretter,tobacco,1,71.1,71.1,swish,completed
S-20260115-02165,2026-01-15,Gurka,Produce,3,18.9,56.7,card,completed
S-20260115-01045,15/01/2026,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260115-01352,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-02016,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-01266,15/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,swish,completed
S-20260115-01867,2026-01-15,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260115-02131,15/01/2026,Cigaretter,Tobacco,1,67.15,67.15,card,completed
S-20260115-01030,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-01294,2026-01-15,Krossade tomater,Pantry,3,14.9,44.7,card,completed
S-20260115-01331,15/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,swish,completed
S-20260115-01770,2026-01-15,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260115-00681,15/01/2026,Diskmedel,Household,1,25.41,25.41,card,completed
S-20260115-01979,2026-01-15,Tonfisk burk,Pantry,1,24.9,24.9,cash,completed
S-20260115-01260,15/01/2026,Schampo,personal care,1,49.9,49.9,card,completed
S-20260115-01625,2026-01-15,Bananer,Produce,2,29.9,59.8,card,completed
S-20260115-01314,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260115-00220,2026-01-15,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260115-00602,2026-01-15,Gurka,Produce,3,19.9,59.7,card,completed
S-20260115-02603,2026-01-15,Bananer,Produce,1,29.9,29.9,card,completed
S-20260115-01911,2026-01-15,Mjölk 1L,Dairy,2,18.9,37.8,swish,completed
S-20260115-00304,2026-01-15,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260115-00053,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-01832,15/01/2026,Kaffe 500g,Beverages,3,69.9,209.7,card,completed
S-20260115-02284,2026-01-15,Bröd Limpa,Bakery,1,28.4,28.4,card,completed
S-20260115-00965,15/01/2026,Godis påse,Snacks,1,19.9,19.9,cash,completed
S-20260115-00811,2026-01-15,Godis påse,Snacks,1,19.9,19.9,swish,completed
S-20260115-00345,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260115-01408,2026-01-15,Ägg 12-pack,Dairy,3,37.9,113.7,card,Complete
S-20260115-02615,15/01/2026,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-02111,2026-01-15,Schampo,Personal Care,5,49.9,249.5,card,completed
S-20260115-00648,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-02383,15/01/2026,Läsk 1.5L,Beverages,4,24.9,99.6,card,completed
S-20260115-01973,15/01/2026,Mineralvatten 0.5L,Beverages,1,15.65,15.65,cash,completed
S-20260115-01554,2026-01-15,Bröd Limpa,Bakery,4,29.9,119.6,swish,completed
S-20260115-02351,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-00786,2026-01-15,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260115-01963,2026-01-15,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260115-00810,2026-01-15,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260115-00236,2026-01-15,Mjölk 1L,Dairy,1,18.9,18.9,card,Complete
S-20260115-00193,2026-01-15,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260115-00175,2026-01-15,Diskmedel,Household,4,29.9,119.6,card,completed
S-20260115-01933,2026-01-15,Bananer,Produce,3,29.9,89.7,card,completed
S-20260115-00787,15/01/2026,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-01718,2026-01-15,Chips 275g,Snacks,2,26.91,53.82,card,completed
S-20260115-02251,2026-01-15,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260115-01591,2026-01-15,Tomater,Produce,1,39.9,39.9,swish,completed
S-20260115-00669,15/01/2026,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260115-00129,15/01/2026,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-00341,2026-01-15,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260115-01977,2026-01-15,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260115-01860,15/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260115-01492,15/01/2026,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260115-01741,2026-01-15,Godis påse,Snacks,3,19.9,59.7,card,cancelled
S-20260115-00308,15/01/2026,Cigaretter,Tobacco,1,79.0,79.0,card,done
S-20260115-00638,15/01/2026,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260115-00384,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260115-01503,2026-01-15,Chips 275g,Snacks,3,25.41,76.23,card,completed
S-20260115-02513,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-01287,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260115-00178,15/01/2026,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260115-00427,2026-01-15,Kaffe 500g,Beverages,2,59.42,118.84,card,completed
S-20260115-00495,2026-01-15,Bröd Limpa,Bakery,2,26.91,53.82,card,completed
S-20260115-00184,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,done
S-20260115-01005,2026-01-15,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260115-01519,2026-01-15,Ris 1kg,pantry,1,25.41,25.41,card,completed
S-20260115-00185,15/01/2026,Tvättmedel,Household,4,75.91,303.64,swish,completed
S-20260115-01231,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-02196,15/01/2026,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-02510,2026-01-15,Ris 1kg,Pantry,2,29.9,59.8,swish,completed
S-20260115-01538,15/01/2026,Läsk 1.5L,Beverages,3,21.16,63.48,card,completed
S-20260115-02474,2026-01-15,Schampo,Personal Care,1,49.9,49.9,cash,completed
S-20260115-01034,2026-01-15,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260115-01072,2026-01-15,Smör 500g,Dairy,2,49.9,99.8,swish,completed
S-20260115-00999,2026-01-15,Chokladkaka,Snacks,2,22.41,44.82,card,completed
S-20260115-00490,2026-01-15,Tandkräm,Personal Care,4,29.9,119.6,card,completed
S-20260115-01648,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-02046,15/01/2026,Äpplen,Produce,2,34.9,69.8,swish,completed
S-20260115-00691,2026-01-15,Frysta ärtor,Frozen,2,24.9,49.8,card,completed
S-20260115-02449,2026-01-15,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-01507,15/01/2026,Glass,Frozen,1,39.9,39.9,card,completed
S-20260115-00757,2026-01-15,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260115-01939,15/01/2026,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-01747,2026-01-15,Tvättmedel,Household,2,67.92,135.84,card,completed
S-20260115-01371,15/01/2026,Tomater,Produce,3,39.9,119.7,card,completed
S-20260115-00119,2026-01-15,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260115-01834,2026-01-15,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260115-01100,15/01/2026,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-00282,2026-01-15,Läsk 1.5L,Beverages,5,24.9,124.5,card,completed
S-20260115-02375,2026-01-15,Tomater,Produce,2,33.91,67.82,card,completed
S-20260115-00880,2026-01-15,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260115-02105,2026-01-15,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260115-02532,15/01/2026,Tvättmedel,Household,3,79.9,239.7,swish,completed
S-20260115-02061,2026-01-15,Ägg 12-pack,Dairy,4,39.9,159.6,card,completed
S-20260115-02348,2026-01-15,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260115-01413,2026-01-15,Tvättmedel,Household,5,79.9,399.5,card,cancelled
S-20260115-01972,2026-01-15,Tonfisk burk,Pantry,2,21.16,42.32,swish,completed
S-20260115-00367,15/01/2026,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-02484,2026-01-15,Godis påse,Snacks,1,19.9,19.9,cash,completed
S-20260115-02704,15/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260115-00556,2026-01-15,Tandkräm,Personal Care,1,25.41,25.41,card,completed
S-20260115-02316,2026-01-15,Glass,Frozen,2,33.91,67.82,card,completed
S-20260115-01475,15/01/2026,Glass,Frozen,1,35.91,35.91,card,completed
S-20260115-02117,2026-01-15,Äpplen,Produce,1,29.66,29.66,card,completed
S-20260115-01513,2026-01-15,Pasta 500g,Pantry,2,19.9,39.8,cash,completed
S-20260115-00204,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-01728,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-02076,2026-01-15,Krossade tomater,Pantry,1,14.9,14.9,swish,completed
S-20260115-00121,2026-01-15,Tandkräm,Personal Care,3,29.9,89.7,card,completed
S-20260115-00284,2026-01-15,Pasta 500g,Pantry,3,19.9,59.7,card,completed
S-20260115-00576,2026-01-15,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260115-01534,2026-01-15,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260115-01792,2026-01-15,Läsk 1.5L,Beverages,2,24.9,49.8,swish,completed
S-20260115-01668,2026-01-15,Kaffe 500g,Beverages,3,69.9,209.7,swish,completed
S-20260115-02531,2026-01-15,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260115-00276,2026-01-15,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260115-01458,2026-01-15,Ägg 12-pack,Dairy,1,35.91,35.91,card,completed
S-20260115-00257,2026-01-15,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260115-00361,2026-01-15,Frysta ärtor,Frozen,3,24.9,74.7,cash,completed
S-20260115-01841,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-00605,2026-01-15,Tonfisk burk,Pantry,1,24.9,24.9,swish,completed
S-20260115-01739,15/01/2026,Gurka,Produce,1,17.91,17.91,cash,completed
S-20260115-01784,15/01/2026,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260115-00630,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,cancelled
S-20260115-01489,15/01/2026,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260115-01821,2026-01-15,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260115-02617,2026-01-15,Tandkräm,Personal Care,1,29.9,29.9,card,cancelled
S-20260115-00287,2026-01-15,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260115-01091,2026-01-15,Gurka,Produce,3,18.9,56.7,card,completed
S-20260115-02145,15/01/2026,Pasta 500g,Pantry,5,17.91,89.55,card,completed
S-20260115-01406,2026-01-15,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260115-01115,2026-01-15,Chips 275g,Snacks,1,28.4,28.4,card,done
S-20260115-00424,2026-01-15,Toalettpapper 8-pack,Household,2,59.9,119.8,card,done
S-20260115-02087,15/01/2026,Godis påse,Snacks,1,16.91,16.91,card,completed
S-20260115-02107,2026-01-15,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260115-01872,15/01/2026,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260115-00163,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-00066,2026-01-15,Glass,Frozen,1,43.89,43.89,card,completed
S-20260115-01938,2026-01-15,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-00857,15/01/2026,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260115-01755,15/01/2026,Tonfisk burk,Pantry,1,26.14,26.14,card,completed
S-20260115-02204,2026-01-15,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260115-00743,2026-01-15,Tandkräm,Personal Care,1,32.89,32.89,card,completed
S-20260115-01923,2026-01-15,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260115-02641,2026-01-15,Tonfisk burk,Pantry,1,24.9,24.9,swish,completed
S-20260115-00231,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-01858,15/01/2026,Ris 1kg,Pantry,1,29.9,29.9,swish,completed
S-20260115-01890,2026-01-15,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260115-02149,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260115-02374,2026-01-15,Ris 1kg,Pantry,5,29.9,149.5,card,completed
S-20260115-01846,2026-01-15,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260115-01557,15/01/2026,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-02285,2026-01-15,Gurka,Produce,1,19.9,19.9,card,completed
S-20260115-01599,2026-01-15,Krossade tomater,Pantry,2,14.15,28.3,swish,completed
S-20260115-00837,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-01264,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-00375,2026-01-15,Kaffe 500g,Beverages,4,76.89,307.56,swish,completed
S-20260115-01033,2026-01-15,Godis påse,Snacks,1,19.9,19.9,swish,completed
S-20260115-01798,2026-01-15,Smör 500g,Dairy,1,44.91,44.91,card,completed
S-20260115-01464,2026-01-15,Bröd Limpa,Bakery,1,31.39,31.39,card,completed
S-20260115-00298,2026-01-15,Tomater,Produce,1,39.9,39.9,card,Complete
S-20260115-00599,2026-01-15,Bröd Limpa,Bakery,1,32.89,32.89,swish,completed
S-20260115-02497,2026-01-15,Te 20-pack,Beverages,1,29.66,29.66,swish,completed
S-20260115-00752,2026-01-15,Chips 275g,Snacks,1,25.41,25.41,swish,completed
S-20260115-00100,15/01/2026,Tvättmedel,Household,2,79.9,159.8,card,completed
S-20260115-01079,2026-01-15,Chips 275g,Snacks,1,28.4,28.4,card,completed
S-20260115-01411,2026-01-15,Mineralvatten 0.5L,Beverages,1,14.9,14.9,swish,completed
S-20260115-00867,2026-01-15,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260115-00737,2026-01-15,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-01092,2026-01-15,Schampo,Personal Care,3,42.41,127.23,card,completed
S-20260115-01462,2026-01-15,Frysta ärtor,Frozen,1,23.65,23.65,swish,completed
S-20260115-00530,2026-01-15,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260115-02098,15/01/2026,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260115-00943,2026-01-15,Äpplen,Produce,1,36.65,36.65,card,completed
S-20260115-01426,2026-01-15,Diskmedel,Household,1,29.9,29.9,swish,completed
S-20260115-00637,2026-01-15,Frysta ärtor,frozen,4,21.16,84.64,card,completed
S-20260115-02492,2026-01-15,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260115-00186,2026-01-15,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260115-01646,2026-01-15,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-01478,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,swish,completed
S-20260115-02526,2026-01-15,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260115-02661,2026-01-15,Mjölk 1L,Dairy,3,18.9,56.7,card,completed
S-20260115-02126,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-02404,2026-01-15,Chokladkaka,Snacks,1,26.14,26.14,card,completed
S-20260115-02068,2026-01-15,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260115-02134,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-00512,2026-01-15,Mjölk 1L,Dairy,1,18.9,18.9,swish,completed
S-20260115-01152,2026-01-15,Diskmedel,Household,5,29.9,149.5,cash,completed
S-20260115-01058,15/01/2026,Frysta ärtor,Frozen,3,24.9,74.7,swish,completed
S-20260115-01337,2026-01-15,Chokladkaka,Snacks,3,24.9,74.7,card,completed
S-20260115-01643,2026-01-15,Tomater,Produce,1,39.9,39.9,card,completed
S-20260115-02264,15/01/2026,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260115-00608,2026-01-15,Mineralvatten 0.5L,Beverages,4,14.9,59.6,swish,completed
S-20260115-01232,15/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260115-00562,2026-01-15,Glass,Frozen,1,39.9,39.9,card,completed
S-20260115-00152,2026-01-15,Diskmedel,Household,2,29.9,59.8,swish,completed
S-20260115-01838,15/01/2026,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260115-00382,2026-01-15,Godis påse,Snacks,3,19.9,59.7,card,completed
S-20260115-01903,2026-01-15,Chips 275g,Snacks,3,29.9,,card,completed
S-20260115-00732,2026-01-15,Bananer,Produce,1,29.9,29.9,card,completed
S-20260115-01104,2026-01-15,Toalettpapper 8-pack,Household,2,59.9,119.8,swish,completed
S-20260115-01790,2026-01-15,Chokladkaka,Snacks,2,24.9,49.8,swish,completed
S-20260115-02469,2026-01-15,Smör 500g,Dairy,2,49.9,99.8,card,completed
S-20260115-00024,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-00159,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,swish,completed
S-20260115-01781,2026-01-15,Mineralvatten 0.5L,Beverages,1,14.15,14.15,card,completed
S-20260115-00862,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-02548,15/01/2026,Ägg 12-pack,Dairy,1,39.9,39.9,cash,completed
S-20260115-00332,2026-01-15,Cigaretter,Tobacco,1,75.05,75.05,card,completed
S-20260115-00903,2026-01-15,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260115-01180,2026-01-15,Chokladkaka,Snacks,1,24.9,24.9,swish,Complete
S-20260115-02590,15/01/2026,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260115-02022,2026-01-15,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260115-00445,2026-01-15,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260115-02656,2026-01-15,Bananer,Produce,1,29.9,,card,completed
S-20260115-02522,2026-01-15,Kaffe 500g,Beverages,2,69.9,139.8,card,Complete
S-20260115-02413,2026-01-15,Äpplen,Produce,3,34.9,104.7,swish,completed
S-20260115-00924,2026-01-15,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260115-00643,15/01/2026,Tvättmedel,Household,2,75.91,151.82,card,completed
S-20260115-01884,2026-01-15,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260115-02314,2026-01-15,Godis påse,Snacks,3,19.9,59.7,swish,completed
S-20260115-00312,2026-01-15,Läsk 1.5L,beverages,1,23.65,23.65,card,completed
S-20260115-00352,2026-01-15,Kaffe 500g,Beverages,1,69.9,69.9,swish,completed
S-20260115-00549,2026-01-15,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260115-02571,15/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260115-01576,2026-01-15,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260115-01201,2026-01-15,Cigaretter,Tobacco,2,79.0,158.0,card,completed
S-20260115-02477,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,cash,completed
S-20260115-01930,2026-01-15,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260115-00307,2026-01-15,Smör 500g,Dairy,1,49.9,49.9,card,refunded
S-20260115-00288,15/01/2026,Bröd Limpa,Bakery,5,29.9,149.5,card,completed
